datum,land,type,slachtoffers,publicatie_datum,Nederland_ind,Europe_ind,World_ind,man_made,Marokko_ind,Turkije_ind,Belgie_ind,Duitsland_ind,Indonesie_ind,Polen_ind,Suriname_ind,Oceanie_ind,Afrika_ind,Amerika_ind,Asie_ind
2019-11-06,Verenigde staten,,0,11.06.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-07-09,Verenigde staten,bosbrand,2,7.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-11,Jemen,olie-ramp,0,3.11.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-29,Mozambique,orkaan,38,29.04.2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-16,Indonesië en maleisië,ecologische ramp,0,16.09.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-16,Zimbabwe,tropische wervelstorm,31,16.03.2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-08-13,Frankrijk,bosbrand,3,13.08.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-18,Verenigde staten,bosbrand,2,18.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-09-09,Noord-korea,,0,9.09.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-14,Kazachstan,protest + demonstratie,0,14.01.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-11-03,Ethiopië,,0,11.03.2022,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-08-18,Ethiopië,humanitaire crisis,0,18.08.2022,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-05-08,Verenigde staten,uitbraak,0,5.08.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-05-28,Verenigde staten,tornado,1,28.05.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-12-31,Filipijnen,tyfoon,405,31.12.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-04-06,Mexico,watertekort,0,4.06.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-06-28,Zuid-korea,,0,28.06.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-07-19,Madagaskar,,0,19.07.2021,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021-06-06,Jemen,,21,6.06.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-05-27,Japan,,0,27.05.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-03-21,Australie,overstroming,0,21.03.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,Verenigde staten,natuurbranden,0,18.08.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-08-31,Irak,gewelddadige protesten,23,31.08.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-02-11,Ethiopië,oorlog,,2.11.2021,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2022-10-20,Oekraïne,luchtaanvallen,70,20.10.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-09-18,Japan,tyfoon,15,18.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-11,Australie,bosbranden,3,12.11.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,Oekraïne,oorlog,0,1.09.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-07-30,Kroatië,brand,0,30.07.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-11-26,China,flatbrand,10,26.11.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-12-25,Afghanistan,,0,25.12.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-09-26,Filipijnen,tyfoon,5,26.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-12-07,Verenigde staten,bosbrand,0,12.07.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-05-08,Libanon,explosie,78,5.08.2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2022-05-03,Oekraïne,oorlog,0,5.03.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,Nederland,bosbrand,0,20.09.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25,Spanje,natuurbranden,0,25.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,Nederland,natuurbrand,0,22.04.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-05,India,,412,2.05.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-07-17,Diversen,hittegolf,0,17.07.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-04,Afrika,oorlog,0,12.04.2022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022-11-28,Italië,aardverschuivingen,7,28.11.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07,Verenigde staten,,0,1.07.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-08-13,Nederland,brand,0,13.08.2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-07-25,Italië,bosbrand,0,25.07.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-24,China,noodweer,51,24.07.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-08-24,Griekenland,bosbrand,0,24.08.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-05,Australië,brand,33,3.05.2021,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2020-05-20,Nederland,bosbrand,0,20.05.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07,Venezuela,stroomstoring,0,1.07.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-08,Nederland,natuurbrand,0,12.08.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,Noord-korea,coronavirus,0,20.03.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-08-07,Nederland,covid-19,0,8.07.2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28,Nederland,bosbrand,0,28.03.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Tsjechië,noodtoestand,0,1.03.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,Italië,covid-19,0,20.04.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-28,Italië,aardverschuiving,8,28.11.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,Bangladesh,covid-19,0,17.05.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-27,India,cycloon,84,27.05.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-06,Nederland,bosbrand,0,2.06.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07,Noord-korea,coviduitbraak,73,01.07.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-18,Nederland,brand,0,18.04.2019,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-04,Mozambique,overstroming,0,4.04.2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-13,Japan,orkaan,11,13.10.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-09-27,Verenigde staten,orkaan,0,27.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-04-21,Nederland,brandstichting,0,21.04.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-18,"Mozambique, malawi, zimbabwe",orkaan,150,18.03.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-16,Frankrijk,bosbrand,0.0,19.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-22,Verenigde staten,overstroming,22,22.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-15,Libanon,explosie,200,15.08.2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2019-06-25,Nederland,bosbrand,0,25.06.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-09,Nederland,natuurbranden,0,5.09.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,Frankrijk,bosbrand,0,6.08.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-09,Verenigde staten,bosbrand,2,10.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-06-25,Kenia,,0,25.06.2022,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-20,Ierland,,0,20.02.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-03,Oekraïne,,0,12.03.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-27,Nederland,brand,0,27.04.2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,Australië,bosbranden,17,2.01.2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-12-23,Oekraïne,,350,23.12.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-17,India,cycloon,16,17.05.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-08-16,Haïti,aardbeving,1297,16.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-07-06,Japan,,0,7.06.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-06-02,Madagaskar,cycloon,0,6.02.2022,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-26,Filipijnen,tyfoon,5,26.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-08,China,tyfoon,32,11.08.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-09-18,Japan,tyfoon,0,18.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-03-21,Jemen,oorlog,8,21.03.2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2022-02-14,Italië,coronavirus,0,14.02.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-14,Oekraïne,beschieting,0,14.08.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,Nederland,excuses koning,0,10.03.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-08,Griekenland,natuurbranden,100,05.08.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-11,Filipijnen,tyfoon,7,3.11.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-10,Amerika,bosbrand,0,9.10.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-14,Spanje,bosbrand,1,14.09.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Indonesië,tropische cycloon,128,6.04.2021,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020-02-04,India,coronavirus,32,2.04.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-06-15,Sri lanka,economische crisis,0,15.06.2022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2021-12-08,Nederland,windhoos,4,12.08.2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,Nederland,bosbrand,0,19.05.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,Libanon,explosie,0,19.08.2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2022-12-24,Verenigde staten,winterstorm,0,24.12.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-08-29,Oekraïne,,0,29.08.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17,Peru,protesten,20,17.12.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-25,Jemen,oorlog,8,25.03.2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2019-12-27,Filipijnen,tyfoon,28,27.12.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-05-05,Afghanistan,overstromingen,22,5.05.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-18,Italië,bosbrand,0,18.04.2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,Soedan,schietincident,3,31.10.2021,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2020-10-09,Verenigde staten,bosbrand,3,10.09.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-01-02,Nederland,protest,0,1.02.2021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,Nederland,bosbrand,0,18.04.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-08,Verenigde staten,bosbrand,0,9.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-26,"Diverse landen in europa (belgië, denemarken, duitsland, frankrijk, groot-brittannië, hongarije, italië, polen, portugal, spanje, tsjechië)",coronavirus,0,26.10.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-24,Afghanistan,,0,24.01.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-13,Verenigde staten,coronavirus uitbraak,41,13.03.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-12-08,Frankrijk,bosbranden,0,12.08.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,Ecuador,protest,0,3.10.2019,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2022-08-23,Oekraïne,,0,23.08.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03,Oekraïne,raketaanval,45,1.03.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-12-02,Jemen,oorlog,100000,12.02.2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2022-02-24,Oekraïne,oorlog,0,24.02.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-08-25,Nederland,humanitaire crisis,1,25.08.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-09,Verenigde staten,natuurramp,8,7.09.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-09-07,Oekraïne,gewapend conflict,0,9.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-06,Verenigde staten,bosbrand,0,12.06.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-04-14,Oekraïne,oorlog,0,14.04.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,Nederland,,0,11.01.2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-23,Verenigde staten,tropische storm,22,23.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-07-21,Canada,bosbranden,0,21.07.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-20,Verenigde staten,natuurbranden,0,20.08.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-07-20,Frankrijk,bosbrand,0,20.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-23,Verenigde staten,,0,23.02.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-08,Italië,bosbranden,0,11.08.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-07,Frankrijk,bosbrand,0,8.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,Verenigde staten,migrantenstroom,0,9.10.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-09-20,Spanje,vulkaanuitbarsting,0,20.09.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,Nederland,,0,2.01.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,Nederland,,0,5.08.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-30,Afghanistan,"humanitaire crisis, hongersnood, natuurrampen",0,30.08.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-08-30,Pakistan,overstromingen,0,30.08.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-17,Nederland,bosbrand,0,17.05.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,Madagaskar,cycloon,0,6.02.2022,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-05-19,Afrika,droogte,0,19.05.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,Sri lanka,terrorisme,310,23.04.2019,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2022-07-22,Oekraïne,,0,22.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-05,Afrika,,0,10.05.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-08,Griekenland,bosbrand,2,8.08.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-07,Frankrijk,bosbrand,0,7.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Nederland,brandstichting,0,6.06.2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14,Oekraïne,raketbeschieting,0,14.12.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-13,Spanje,bosbranden,0,13.09.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,Verenigde staten,bosbrand,4,3.08.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-07-20,Nederland,bosbrand,0,20.07.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-25,Nederland,coronavirus,0,25.02.2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-05,Nederland,oorlog,0,8.05.2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-05-09,Canada,steekpartij,10,5.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-29,Verenigde staten,bosbranden,0,29.10.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-09,Nederland,natuurbrand,0,2.09.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-18,Spanje,bosbrand,10,18.08.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,Verenigde staten,uitbraak van apenpokken,0,3.08.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-05-19,Nederland,coronavirus,0,19.05.2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08,Oekraïne,,0,11.08.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,Australië,bosbranden,23,4.01.2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-08-27,Nederland,bosbrand,0,27.08.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01,Kazachstan,demonstratie,0,6.01.2022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2019-01-07,Nederland,bosbrand,0,1.07.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-04,Venezuela,protest,0,6.04.2019,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-07-21,China,overstroming,12,21.07.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-03,Japan,epidemie,12,4.03.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-12-27,Brazilië,overstroming,18,27.12.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-10,Verenigde staten,orkaan,50,2.10.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-23,Australië,ongeval,6,23.01.2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-11-18,Oekraïne,beschietingen,1,18.11.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-05-12,Nederland,schietincident,0,5.12.2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,Japan,noodtoestand,0,7.01.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-07-16,"Portugal, spanje, frankrijk, marokko",bosbranden,360,16.07.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-25,Oekraïne,,0,25.11.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-02,Nederland,,0,8.02.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-09,Nederland,bosbrand,0,6.09.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-13,Japan,tyfoon,23,13.10.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-05-14,Japan,protest,0,14.05.2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2020-03-18,Afrika,coronavirus,0,18.03.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-25,Zuid-soedan,,0,25.05.2021,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-08,China,orkaan,0,9.08.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-03-21,Jemen,oorlog,8,21.03.2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Nederland,oorlog,0,31.12.2019,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-12-07,Ethiopië,burgeroorlog,0,12.07.2021,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2022-07-14,Nederland,bosbranden,0,14.07.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-17,Nederland,bosbrand,0,17.07.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-01,Ethiopië,luchtaanval,56,9.01.2022,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2021-01-16,Brazilië,coronacrisis,0,16.01.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-15,Verenigde staten,coronavirus,0,15.03.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-01-07,Jemen,luchtaanval,11,1.07.2019,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2022-05-03,Oekraïne,oorlog,0,5.03.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-06,Californië,bosbrand,0,9.06.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,Italië,coronavirus,0,5.04.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-03,Brazilië,coronapandemie,0,8.03.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-09,Japan,tyfoon,2,6.09.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-12-12,Verenigde staten,tornado,70,12.12.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-07-19,Nederland,bosbrand,0,19.07.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-20,Filipijnen,tyfoon,375,20.12.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-12-07,Verenigde staten,natuurramp,0,12.07.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-31,Italië,pandemie,0,31.03.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-17,"Ethiopië, kenia, somalië",hongersnood,0,17.05.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-23,Griekenland,bosbrand,1,23.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-23,Afghanistan,aardbeving,1000,23.06.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-08,Zimbabwe,voedselcrisis,0,9.08.2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021-12-31,Verenigde staten,natuurbranden,6,31.12.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-24,Nederland,coronavirus,0,24.08.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23,Italië,coronavirus,3,23.02.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-17,Spanje,bosbrand,20,17.08.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-21,Verenigde staten,orkaan,0.0,22.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-07-23,India,overstromingen,112,23.07.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-04-24,Nederland,bosbrand,0,24.04.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,Filipijnen,tyfoon,67,16.11.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-04,Zweden,coronavirus,401,6.04.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-16,Frankrijk,bosbrand,0,16.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-17,Spanje,bosbrand,10,17.08.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-29,Pakistan,overstroming,1000,29.08.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-21,Latijns-amerikaanse landen,coronavirus,0,21.03.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,Filipijnen,tyfoon,53,14.11.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-22,Italië,coronavirus,2,22.02.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-19,Spanje,bosbrand,0,19.06.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-24,Nederland,,0,24.12.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-25,India,cycloon,150,25.05.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-21,Nederland,,0,21.03.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Verenigde staten,instorting,4,26.06.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-07-21,China,overstromingen,25,21.07.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-05-15,Nederland,brand,0,15.05.2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-10-29,Italië,meteorologische ramp,3,29.10.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08,Frankrijk,bosbrand,0,11.08.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03,Oekraïne,oorlog,,6.03.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-11-09,Oekraïne,stroomuitval,0,11.09.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19,Canada,severe weather,0,19.01.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-01-04,Mozambique,overstromingen,1,1.04.2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-10,Nederland,explosie,0,9.10.2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,Afghanistan,,,8.01.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-08-28,Verenigde staten,orkaan,0,28.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-12-21,Australië,bosbranden,0,21.12.2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
